cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
19096,Condemios de Arriba,Castilla-La Mancha,Guadalajara,48.14,80,48.14,5.5
43046,Conesa,Cataluña,Tarragona,52.87,86,52.87,78.10000000000001
03057,Confrides,Comunidad Valenciana,Alicante/Alacant,47.72,216,47.72,40.7
24057,Congosto,Castilla y León,León,44.39,1237,44.39,1.1
34062,Congosto de Valdavia,Castilla y León,Palencia,47.4,135,47.4,7.700000000000001
19097,Congostrina,Castilla-La Mancha,Guadalajara,70.58,16,70.58,29.700000000000003
11014,Conil de la Frontera,Andalucía,Cádiz,27.75,18160,27.75,28.6
14020,Conquista,Andalucía,Córdoba,38.52,337,38.52,105.60000000000001
10066,Conquista de la Sierra,Extremadura,Cáceres,44.44,171,44.44,29.700000000000003
07016,Consell,Baleares,Illes Balears,32.39,3214,32.39,48.400000000000006
41033,Constantina,Andalucía,Sevilla,36.48,4833,36.48,14.3
43047,Constantí,Cataluña,Tarragona,25.46,4377,25.46,34.1
05064,Constanzana,Castilla y León,Ávila,50,92,50,61.60000000000001
45053,Consuegra,Castilla-La Mancha,Toledo,41.78,7648,41.78,97.9
50087,Contamina,Aragón,Zaragoza,50,23,50,41.800000000000004
09110,Contreras,Castilla y León,Burgos,45,80,45,53.900000000000006
49052,Coomonte,Castilla y León,Zamora,45.83,168,45.83,44
19098,Copernal,Castilla-La Mancha,Guadalajara,40.62,26,40.62,93.50000000000001
08071,Copons,Cataluña,Barcelona,39.2,277,39.2,22
44082,Corbalán,Aragón,Teruel,59.57,94,59.57,81.4
46098,Corbera,Comunidad Valenciana,Valencia/València,49.77,2415,49.77,41.800000000000004
43048,Corbera d'Ebre,Cataluña,Tarragona,27.81,739,27.81,106.7
08072,Corbera de Llobregat,Cataluña,Barcelona,29.04,11512,29.04,97.9
24058,Corbillos de los Oteros,Castilla y León,León,37.88,161,37.88,15.400000000000002
25078,Corbins,Cataluña,Lleida,31.26,1031,31.26,67.10000000000001
47055,Corcos,Castilla y León,Valladolid,59.68,191,59.68,30.800000000000004
15028,Corcubión,Galicia,A Coruña,42.37,1459,42.37,49.50000000000001
06038,Cordobilla de Lácara,Extremadura,Badajoz,30.72,728,30.72,97.9
37110,Cordovilla,Castilla y León,Salamanca,58.16,98,58.16,77
34063,Cordovilla la Real,Castilla y León,Palencia,60.21,93,60.21,69.30000000000001
26052,Cordovín,La Rioja,La Rioja,0,140,0,106.7
19099,Corduente,Castilla-La Mancha,Guadalajara,39.69,261,39.69,97.9
31077,Corella,Navarra,Navarra,41.55,5542,41.55,12.100000000000001
26053,Corera,La Rioja,La Rioja,0,205,0,3.3000000000000003
49053,Coreses,Castilla y León,Zamora,43.25,884,43.25,73.7
10067,Coria,Extremadura,Cáceres,36.27,10091,36.27,59.400000000000006
41034,Coria del Río,Andalucía,Sevilla,30.93,24154,30.93,102.30000000000001
41035,Coripe,Andalucía,Sevilla,37.24,1022,37.24,24.200000000000003
15029,Coristanco,Galicia,A Coruña,35.66,5048,35.66,73.7
26054,Cornago,La Rioja,La Rioja,59.92,267,59.92,49.50000000000001
08073,Cornellà de Llobregat,Cataluña,Barcelona,34.91,63127,34.91,97.9
17056,Cornellà del Terri,Cataluña,Girona,37.17,1763,37.17,40.7
43049,Cornudella de Montsant,Cataluña,Tarragona,34.34,777,34.34,94.60000000000001
28048,Corpa,Madrid,Madrid,45.16,577,45.16,15.400000000000002
26055,Corporales,La Rioja,La Rioja,45.23,42,45.23,72.60000000000001
45054,Corral de Almaguer,Castilla-La Mancha,Toledo,35.75,3594,35.75,107.80000000000001
40061,Corral de Ayllón,Castilla y León,Segovia,54.68,64,54.68,81.4
13035,Corral de Calatrava,Castilla-La Mancha,Ciudad Real,43.42,946,43.42,59.400000000000006
02027,Corral-Rubio,Castilla-La Mancha,Albacete,57.19,264,57.19,17.6
47056,Corrales de Duero,Castilla y León,Valladolid,40.74,81,40.74,39.6
49054,Corrales del Vino,Castilla y León,Zamora,40.07,795,40.07,35.2
06040,Corte de Peleas,Extremadura,Badajoz,35.25,968,35.25,88
21024,Corteconcepción,Andalucía,Huelva,38.59,467,38.59,79.2
32027,Cortegada,Galicia,Ourense,44.15,914,44.15,64.9
21025,Cortegana,Andalucía,Huelva,26.75,3803,26.75,56.1
21026,Cortelazor,Andalucía,Huelva,26.23,260,26.23,27.500000000000004
31078,Cortes,Navarra,Navarra,47.29,2326,47.29,9.9
44084,Cortes de Aragón,Aragón,Teruel,57.14,56,57.14,48.400000000000006
12048,Cortes de Arenoso,Comunidad Valenciana,Castellón/Castelló,45.13,255,45.13,28.6
18053,Cortes de Baza,Andalucía,Granada,36.06,1452,36.06,59.400000000000006
46099,Cortes de Pallás,Comunidad Valenciana,Valencia/València,54.89,680,54.89,108.9
29046,Cortes de la Frontera,Andalucía,Málaga,36.64,2388,36.64,39.6
18054,Cortes y Graena,Andalucía,Granada,40.88,791,40.88,104.50000000000001
24059,Corullón,Castilla y León,León,36.89,752,36.89,85.80000000000001
09112,Coruña del Conde,Castilla y León,Burgos,46.8,94,46.8,108.9
33020,Corvera de Asturias,Asturias,Asturias,38.42,12985,38.42,36.300000000000004
39026,Corvera de Toranzo,Cantabria,Cantabria,42.68,1781,42.68,17.6
17057,Corçà,Cataluña,Girona,37,974,37,82.5
44085,Cosa,Aragón,Teruel,49.15,59,49.15,41.800000000000004
42068,Coscurita,Castilla y León,Soria,55.22,67,55.22,40.7
28049,Coslada,Madrid,Madrid,44.4,56554,44.4,94.60000000000001
27015,Cospeito,Galicia,Lugo,38.98,3701,38.98,36.300000000000004
07017,Costitx,Baleares,Illes Balears,44,1025,44,24.200000000000003
12049,Costur,Comunidad Valenciana,Castellón/Castelló,50.78,441,50.78,61.60000000000001
50088,Cosuenda,Aragón,Zaragoza,49.08,257,49.08,19.8
49055,Cotanes del Monte,Castilla y León,Zamora,53.08,80,53.08,97.9
46100,Cotes,Comunidad Valenciana,Valencia/València,50,260,50,92.4
02028,Cotillas,Castilla-La Mancha,Albacete,37.5,119,37.5,44
42069,Covaleda,Castilla y León,Soria,38.17,1428,38.17,91.30000000000001
09113,Covarrubias,Castilla y León,Burgos,45.26,421,45.26,31.900000000000002
36013,Covelo,Galicia,Pontevedra,39.4,2191,39.4,9.9
03058,Cox,Comunidad Valenciana,Alicante/Alacant,43.88,5127,43.88,69.30000000000001
40902,Cozuelos de Fuentidueña,Castilla y León,Segovia,54.16,96,54.16,110.00000000000001
29042,Coín,Andalucía,Málaga,30.99,15796,30.99,42.900000000000006
36014,Crecente,Galicia,Pontevedra,48.62,1783,48.62,47.300000000000004
43050,Creixell,Cataluña,Tarragona,30.83,2966,30.83,72.60000000000001
17058,Crespià,Cataluña,Girona,42.62,181,42.62,73.7
05065,Crespos,Castilla y León,Ávila,46.75,432,46.75,70.4
44086,Cretas,Aragón,Teruel,46.19,408,46.19,97.9
03059,Crevillent,Comunidad Valenciana,Alicante/Alacant,41.17,21242,41.17,110.00000000000001
06041,Cristina,Extremadura,Badajoz,42.95,447,42.95,62.7
37112,Cristóbal,Castilla y León,Salamanca,50.31,157,50.31,36.300000000000004
44087,Crivillén,Aragón,Teruel,62.31,69,62.31,75.9
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Cataluña,Girona,32.56,1022,32.56,77
24060,Crémenes,Castilla y León,León,33.51,536,33.51,35.2
10068,Cuacos de Yuste,Extremadura,Cáceres,45.7,685,45.7,26.400000000000002
24061,Cuadros,Castilla y León,León,43.11,1785,43.11,103.4
32028,Cualedro,Galicia,Ourense,49.48,1443,49.48,33
50089,Cuarte de Huerva,Aragón,Zaragoza,37.06,9807,37.06,48.400000000000006
28050,Cubas de la Sagra,Madrid,Madrid,43.72,4937,43.72,77
50090,Cubel,Aragón,Zaragoza,40.62,128,40.62,17.6
08074,Cubelles,Cataluña,Barcelona,30.38,12415,30.38,23.1
25079,Cubells,Cataluña,Lleida,34.5,284,34.5,18.700000000000003
42070,Cubilla,Castilla y León,Soria,16.66,24,16.66,68.2
34066,Cubillas de Cerrato,Castilla y León,Palencia,52.63,57,52.63,55.00000000000001
24063,Cubillas de Rueda,Castilla y León,León,44.62,372,44.62,36.300000000000004
47057,Cubillas de Santa Marta,Castilla y León,Valladolid,40.29,338,40.29,59.400000000000006
24062,Cubillas de los Oteros,Castilla y León,León,44.18,129,44.18,92.4
40062,Cubillo,Castilla y León,Segovia,57.62,58,57.62,3.3000000000000003
09114,Cubillo del Campo,Castilla y León,Burgos,50.66,74,50.66,69.30000000000001
49056,Cubillos,Castilla y León,Zamora,0,263,0,92.4
24064,Cubillos del Sil,Castilla y León,León,35.8,1459,35.8,23.1
44089,Cubla,Aragón,Teruel,51.92,52,51.92,40.7
49057,Cubo de Benavente,Castilla y León,Zamora,0,112,0,55.00000000000001
09115,Cubo de Bureba,Castilla y León,Burgos,45.97,87,45.97,102.30000000000001
42071,Cubo de la Solana,Castilla y León,Soria,40.27,142,40.27,15.400000000000002
44090,Cucalón,Aragón,Teruel,54.16,71,54.16,52.800000000000004
33021,Cudillero,Asturias,Asturias,41.7,4246,41.7,12.100000000000001
49059,Cuelgamures,Castilla y León,Zamora,57.49,80,57.49,38.5
16078,Cuenca,Castilla-La Mancha,Cuenca,41.04,40258,41.04,24.200000000000003
47058,Cuenca de Campos,Castilla y León,Valladolid,55.88,168,55.88,49.50000000000001
45055,Cuerva,Castilla-La Mancha,Toledo,43.92,991,43.92,3.3000000000000003
42073,Cueva de Ágreda,Castilla y León,Soria,50.76,65,50.76,52.800000000000004
16079,Cueva del Hierro,Castilla-La Mancha,Cuenca,26.08,23,26.08,74.80000000000001
29047,Cuevas Bajas,Andalucía,Málaga,38.29,1059,38.29,62.7
44094,Cuevas Labradas,Aragón,Teruel,59.83,122,59.83,38.5
44093,Cuevas de Almudén,Aragón,Teruel,61.9,82,61.9,90.2
40905,Cuevas de Provanco,Castilla y León,Segovia,49.19,124,49.19,52.800000000000004
09119,Cuevas de San Clemente,Castilla y León,Burgos,35.89,39,35.89,44
29049,Cuevas de San Marcos,Andalucía,Málaga,34.09,2833,34.09,16.5
04035,Cuevas del Almanzora,Andalucía,Almería,34.68,8697,34.68,18.700000000000003
29048,Cuevas del Becerro,Andalucía,Málaga,45.56,1351,45.56,84.7
18912,Cuevas del Campo,Andalucía,Granada,35.03,1283,35.03,36.300000000000004
05066,Cuevas del Valle,Castilla y León,Ávila,51.64,456,51.64,51.7
12051,Culla,Comunidad Valenciana,Castellón/Castelló,46.68,420,46.68,22
46105,Cullera,Comunidad Valenciana,Valencia/València,42.49,16737,42.49,102.30000000000001
15031,Culleredo,Galicia,A Coruña,38.55,24408,38.55,18.700000000000003
21029,Cumbres Mayores,Andalucía,Huelva,26.97,1445,26.97,103.4
21027,Cumbres de Enmedio,Andalucía,Huelva,32.72,54,32.72,45.1
21028,Cumbres de San Bartolomé,Andalucía,Huelva,34.95,348,34.95,55.00000000000001
43051,Cunit,Cataluña,Tarragona,29.6,10717,29.6,36.300000000000004
36015,Cuntis,Galicia,Pontevedra,40.27,3910,40.27,61.60000000000001
47059,Curiel de Duero,Castilla y León,Valladolid,45.74,88,45.74,64.9
15032,Curtis,Galicia,A Coruña,39.67,3395,39.67,40.7
26056,Cuzcurrita de Río Tirón,La Rioja,La Rioja,50.7,419,50.7,6.6000000000000005
40063,Cuéllar,Castilla y León,Segovia,41.4,6678,41.4,99.00000000000001
12034,Càlig,Comunidad Valenciana,Castellón/Castelló,44.45,1444,44.45,9.9
08042,Cànoves i Samalús,Cataluña,Barcelona,28.63,2561,28.63,92.4
46084,Càrcer,Comunidad Valenciana,Valencia/València,47.81,1420,47.81,41.800000000000004
10037,Cáceres,Extremadura,Cáceres,39.67,77688,39.67,91.30000000000001
18035,Cádiar,Andalucía,Granada,39.29,1196,39.29,17.6
11012,Cádiz,Andalucía,Cádiz,39.36,94147,39.36,86.9
18036,Cájar,Andalucía,Granada,41.02,4320,41.02,88
31066,Cárcar,Navarra,Navarra,44.35,779,44.35,102.30000000000001
23901,Cárcheles,Andalucía,Jaén,42.05,1070,42.05,16.5
26041,Cárdenas,La Rioja,La Rioja,50,106,50,105.60000000000001
24037,Cármenes,Castilla y León,León,43.61,321,43.61,55.00000000000001
29038,Cártama,Andalucía,Málaga,27.8,20796,27.8,18.700000000000003
31069,Cáseda,Navarra,Navarra,47.45,785,47.45,99.00000000000001
18044,Cástaras,Andalucía,Granada,24.34,135,24.34,56.1
18040,Cáñar,Andalucía,Granada,34.19,247,34.19,82.5
04034,Cóbdar,Andalucía,Almería,28.99,167,28.99,78.10000000000001
29045,Cómpeta,Andalucía,Málaga,28.32,1639,28.32,38.5
14021,Córdoba,Andalucía,Córdoba,40.02,260359,40.02,33
13037,Cózar,Castilla-La Mancha,Ciudad Real,44.34,733,44.34,6.6000000000000005
18056,Cúllar,Andalucía,Granada,38.94,3187,38.94,79.2
18057,Cúllar Vega,Andalucía,Granada,36.36,6045,36.36,69.30000000000001
29050,Cútar,Andalucía,Málaga,25.67,382,25.67,91.30000000000001
28053,Daganzo de Arriba,Madrid,Madrid,44.58,7650,44.58,81.4
13039,Daimiel,Castilla-La Mancha,Ciudad Real,38.27,13977,38.27,61.60000000000001
46113,Daimús,Comunidad Valenciana,Valencia/València,43.49,2684,43.49,53.900000000000006
04038,Dalías,Andalucía,Almería,36.51,3119,36.51,63.800000000000004
17060,Darnius,Cataluña,Girona,35.06,393,35.06,108.9
50094,Daroca,Aragón,Zaragoza,39.49,1398,39.49,31.900000000000002
26057,Daroca de Rioja,La Rioja,La Rioja,64.28,56,64.28,4.4
18063,Darro,Andalucía,Granada,21.72,1283,21.72,107.80000000000001
17061,Das,Cataluña,Girona,30.76,207,30.76,9.9
03061,Daya Nueva,Comunidad Valenciana,Alicante/Alacant,44.41,1123,44.41,38.5
03062,Daya Vieja,Comunidad Valenciana,Alicante/Alacant,46.34,235,46.34,16.5
20029,Deba,País Vasco,Gipuzkoa,44.5,4338,44.5,45.1
33022,Degaña,Asturias,Asturias,31,691,31,102.30000000000001
34067,Dehesa de Montejo,Castilla y León,Palencia,40.94,127,40.94,84.7
34068,Dehesa de Romanos,Castilla y León,Palencia,43.75,31,43.75,3.3000000000000003
18065,Dehesas Viejas,Andalucía,Granada,46.31,552,46.31,3.3000000000000003
18064,Dehesas de Guadix,Andalucía,Granada,40.41,333,40.41,35.2
18066,Deifontes,Andalucía,Granada,29.21,2109,29.21,3.3000000000000003
07018,Deià,Baleares,Illes Balears,34.92,395,34.92,66
10070,Deleitosa,Extremadura,Cáceres,47.86,608,47.86,100.10000000000001
43901,Deltebre,Cataluña,Tarragona,23.22,8863,23.22,102.30000000000001
48901,Derio,País Vasco,Bizkaia,41.39,5502,41.39,84.7
10071,Descargamaría,Extremadura,Cáceres,42.6,115,42.6,49.50000000000001
31079,Desojo,Navarra,Navarra,0,57,0,6.6000000000000005
24066,Destriana,Castilla y León,León,36.77,397,36.77,11
42076,Deza,Castilla y León,Soria,41.66,156,41.66,2.2
31080,Dicastillo,Navarra,Navarra,54.81,465,54.81,5.5
05903,Diego del Carpio,Castilla y León,Ávila,38.88,108,38.88,29.700000000000003
18067,Diezma,Andalucía,Granada,35.45,704,35.45,27.500000000000004
48026,Dima,País Vasco,Bizkaia,47.06,1204,47.06,13.200000000000001
37115,Dios le Guarde,Castilla y León,Salamanca,47.36,114,47.36,61.60000000000001
15033,Dodro,Galicia,A Coruña,44.65,2300,44.65,34.1
03064,Dolores,Comunidad Valenciana,Alicante/Alacant,40.66,5166,40.66,15.400000000000002
46114,Domeño,Comunidad Valenciana,Valencia/València,50.94,580,50.94,79.2
40068,Domingo García,Castilla y León,Segovia,68,25,68,85.80000000000001
45058,Domingo Pérez,Castilla-La Mancha,Toledo,44.75,351,44.75,52.800000000000004
18915,Domingo Pérez de Granada,Andalucía,Granada,34.75,681,34.75,29.700000000000003
06044,Don Benito,Extremadura,Badajoz,34.8,29523,34.8,74.80000000000001
06043,Don Álvaro,Extremadura,Badajoz,35.85,714,35.85,56.1
31081,Donamaria,Navarra,Navarra,38.12,361,38.12,89.10000000000001
31221,Doneztebe/Santesteban,Navarra,Navarra,33.94,1297,33.94,72.60000000000001
40069,Donhierro,Castilla y León,Segovia,63.33,60,63.33,81.4
05069,Donjimeno,Castilla y León,Ávila,58.73,63,58.73,57.2
20069,Donostia/San Sebastián,País Vasco,Gipuzkoa,41.74,146438,41.74,28.6
05070,Donvidas,Castilla y León,Ávila,55.17,29,55.17,7.700000000000001
46115,Dos Aguas,Comunidad Valenciana,Valencia/València,45.69,298,45.69,55.00000000000001
41038,Dos Hermanas,Andalucía,Sevilla,35.42,109416,35.42,30.800000000000004
14023,Dos Torres,Andalucía,Córdoba,52.75,1976,52.75,94.60000000000001
45059,Dosbarrios,Castilla-La Mancha,Toledo,45.67,1660,45.67,105.60000000000001
08075,Dosrius,Cataluña,Barcelona,29.1,4638,29.1,7.700000000000001
36016,Dozón,Galicia,Pontevedra,41.01,943,41.01,60.50000000000001
14022,Doña Mencía,Andalucía,Córdoba,38.18,3801,38.18,105.60000000000001
37116,Doñinos de Ledesma,Castilla y León,Salamanca,40.32,62,40.32,108.9
37117,Doñinos de Salamanca,Castilla y León,Salamanca,35.99,1666,35.99,40.7
19107,Driebes,Castilla-La Mancha,Guadalajara,56.64,281,56.64,29.700000000000003
43053,Duesaigües,Cataluña,Tarragona,30.21,182,30.21,51.7
34069,Dueñas,Castilla y León,Palencia,43.18,2115,43.18,19.8
15034,Dumbría,Galicia,A Coruña,34.49,2498,34.49,9.9
48027,Durango,País Vasco,Bizkaia,39.34,22704,39.34,77
40070,Duruelo,Castilla y León,Segovia,55.31,138,55.31,82.5
42078,Duruelo de la Sierra,Castilla y León,Soria,45.51,947,45.51,47.300000000000004
19108,Durón,Castilla-La Mancha,Guadalajara,46.42,109,46.42,94.60000000000001
03063,Dénia,Comunidad Valenciana,Alicante/Alacant,38.88,28344,38.88,53.900000000000006
42075,Dévanos,Castilla y León,Soria,44.92,69,44.92,74.80000000000001
18068,Dílar,Andalucía,Granada,38.44,1828,38.44,72.60000000000001
18069,Dólar,Andalucía,Granada,36.38,479,36.38,68.2
18070,Dúdar,Andalucía,Granada,45.98,323,45.98,100.10000000000001
18071,Dúrcal,Andalucía,Granada,36.15,5816,36.15,105.60000000000001
48028,Ea,País Vasco,Bizkaia,55.22,697,55.22,57.2
31083,Echarri/Etxarri,Navarra,Navarra,38.7,62,38.7,84.7
20030,Eibar,País Vasco,Gipuzkoa,42.2,20582,42.2,97.9
07026,Eivissa,Baleares,Illes Balears,26.49,32263,26.49,56.1
50095,Ejea de los Caballeros,Aragón,Zaragoza,38.68,11866,38.68,46.2
44096,Ejulve,Aragón,Teruel,43.75,143,43.75,39.6
16002,El Acebrón,Castilla-La Mancha,Cuenca,53.76,184,53.76,13.200000000000001
21003,El Almendro,Andalucía,Huelva,31.89,689,31.89,29.700000000000003
37034,El Arco,Castilla y León,Salamanca,42.3,77,42.3,36.300000000000004
05013,El Arenal,Castilla y León,Ávila,54.31,818,54.31,1.1
39008,El Astillero,Cantabria,Cantabria,43.28,14150,43.28,67.10000000000001
28016,El Atazar,Madrid,Madrid,51.13,87,51.13,84.7
02014,El Ballestero,Castilla-La Mancha,Albacete,50.57,344,50.57,52.800000000000004
05021,El Barco de Ávila,Castilla y León,Ávila,41.24,1824,41.24,102.30000000000001
05022,El Barraco,Castilla y León,Ávila,48.92,1620,48.92,25.3
28021,El Berrueco,Madrid,Madrid,41.58,623,41.58,61.60000000000001
28023,El Boalo,Madrid,Madrid,48.61,6047,48.61,23.1
37054,El Bodón,Castilla y León,Salamanca,53.6,220,53.6,86.9
05036,El Bohodón,Castilla y León,Ávila,55.23,105,55.23,104.50000000000001
02019,El Bonillo,Castilla-La Mancha,Albacete,45.74,2266,45.74,7.700000000000001
29030,El Borge,Andalucía,Málaga,49.6,756,49.6,84.7
11011,El Bosque,Andalucía,Cádiz,29.15,1793,29.15,63.800000000000004
08025,El Bruc,Cataluña,Barcelona,29.85,1771,29.85,57.2
08026,El Brull,Cataluña,Barcelona,35,219,35,42.900000000000006
29031,El Burgo,Andalucía,Málaga,35.01,1503,35.01,91.30000000000001
24024,El Burgo Ranero,Castilla y León,León,42.99,614,42.99,110.00000000000001
50062,El Burgo de Ebro,Aragón,Zaragoza,38.31,2029,38.31,33
50063,El Buste,Aragón,Zaragoza,0,54,0,90.2
31061,El Busto,Navarra,Navarra,0,47,0,110.00000000000001
37061,El Cabaco,Castilla y León,Salamanca,52.19,200,52.19,96.80000000000001
03050,El Campello,Comunidad Valenciana,Alicante/Alacant,40.25,20528,40.25,25.3
21018,El Campillo,Andalucía,Huelva,31.26,1703,31.26,59.400000000000006
47031,El Campillo,Castilla y León,Valladolid,50.84,177,50.84,14.3
45033,El Campillo de la Jara,Castilla-La Mancha,Toledo,40.21,278,40.21,2.2
37077,El Campo de Peñaranda,Castilla y León,Salamanca,60.6,231,60.6,58.300000000000004
19067,El Cardoso de la Sierra,Castilla-La Mancha,Guadalajara,40.74,54,40.74,88
14018,El Carpio,Andalucía,Córdoba,38.77,3564,38.77,19.8
45037,El Carpio de Tajo,Castilla-La Mancha,Toledo,41.07,1482,41.07,69.30000000000001
06032,El Carrascalejo,Extremadura,Badajoz,56.75,74,56.75,14.3
19071,El Casar,Castilla-La Mancha,Guadalajara,39.28,9494,39.28,48.400000000000006
45040,El Casar de Escalona,Castilla-La Mancha,Toledo,33.59,1454,33.59,85.80000000000001
03075,El Castell de Guadalest,Comunidad Valenciana,Alicante/Alacant,45.9,175,45.9,67.10000000000001
44070,El Castellar,Aragón,Teruel,60.78,51,60.78,81.4
41031,El Castillo de las Guardas,Andalucía,Sevilla,29.66,1289,29.66,16.5
43043,El Catllar,Cataluña,Tarragona,33.2,3815,33.2,5.5
16049,El Cañavate,Castilla-La Mancha,Cuenca,51.16,129,51.16,74.80000000000001
37102,El Cerro,Castilla y León,Salamanca,46.19,342,46.19,67.10000000000001
21023,El Cerro de Andévalo,Andalucía,Huelva,29.9,1913,29.9,28.6
25076,El Cogul,Cataluña,Lleida,36.29,134,36.29,11
41036,El Coronil,Andalucía,Sevilla,32.15,3841,32.15,77
19102,El Cubillo de Uceda,Castilla-La Mancha,Guadalajara,51.68,88,51.68,49.50000000000001
37113,El Cubo de Don Sancho,Castilla y León,Salamanca,44.69,349,44.69,105.60000000000001
49058,El Cubo de Tierra del Vino,Castilla y León,Zamora,52.14,280,52.14,94.60000000000001
44092,El Cuervo,Aragón,Teruel,53.01,82,53.01,102.30000000000001
41903,El Cuervo de Sevilla,Andalucía,Sevilla,30.28,6941,30.28,47.300000000000004
04902,El Ejido,Andalucía,Almería,34.15,47586,34.15,110.00000000000001
28054,El Escorial,Madrid,Madrid,45.04,12844,45.04,25.3
40076,El Espinar,Castilla y León,Segovia,41.4,7117,41.4,104.50000000000001
17005,El Far d'Empordà,Cataluña,Girona,35.26,478,35.26,105.60000000000001
03077,El Fondó de les Neus/El Hondón de las Nieves,Comunidad Valenciana,Alicante/Alacant,50.09,1463,50.09,20.900000000000002
