OBJECTID,Identifica,X,Y,Comunidad,Provincia_isla,Municipio,nombre_completo,nombre_mun,slider_equipamiento,slider_ocupacion,filtro_accesible_sillas_ruedas,filtro_aseos,filtro_alquiler_sombrillas_hamacas,filtro_aparcamiento,filtro_chiringuito,filtro_duchas_lavapies,ficha_duchas,ficha_lavapies,filtro_socorrista,filtro_zona_infantil,ficha_papeleras,filtro_aguas_tranquilas,ficha_oleaje,filtro_baja_ocupacion,filtro_banderas_azules,filtro_nudista,ficha_nudismo,filtro_playa_piedras,filtro_playa_arena,ficha_tipo_playa,filtro_extensas_1km,ficha_longitud,ficha_anchura_max,filtro_acantilado_montana,filtro_dunas,ficha_entorno,filtro_paseo_completo,ficha_paseo,filtro_playa_aislada,ficha_urbanizacion,ficha_entorno_protegido,filtro_alquiler_nautico,filtro_club_náutico,filtro_fondo_barcos,filtro_submarinismo,filtro_surf,filtro_zona_deportiva,carretera,formas_acceso,transporte_publico,advertencia_acceso,hospital,distancia_hospital,filtro_canina,ficha_canina,cod_ine,mun_ine
748,643,-16.7316999999478,28.0529999988331,Canarias,Tenerife,Arona,El Camisón,El Camisón (Arona),6.75,Alto,s,s,s,n,s,s,s,s,s,n,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,375 metros,25 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,"0,3 km",n,no permitido,38006,
749,644,-16.7247000002671,28.0525999995672,Canarias,Tenerife,Arona,Las Vistas,Las Vistas (Arona),8.50,Alto,s,s,s,s,s,s,s,s,s,n,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,850 metros,80 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,"1,5 km",n,no permitido,38006,
750,645,-16.717200000096,28.0502999988923,Canarias,Tenerife,Arona,Los Cristianos,Los Cristianos (Arona),7.25,Alto,s,n,s,s,s,s,s,s,s,n,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena dorada,n,345 metros,80 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,s,s,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,"1,5 km",n,no permitido,38006,
751,646,-16.70410000036,28.0259999988606,Canarias,Tenerife,Arona,El Palmar,El Palmar (Arona),0,Alto,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,120 metros,10 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,3 km,n,no permitido,38006,
752,647,-16.7062999996437,28.0151999992905,Canarias,Tenerife,Arona,El Callao,El Callao (Arona),1.85,Bajo,s,n,n,n,n,n,n,n,n,n,s,n,Aguas tranquilas,s,n,s,permitido,s,n,Playa de piedras y rocas,n,425 metros,30 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,2 km,n,no permitido,38006,
753,648,-16.6632999996806,28.0086999992702,Canarias,Tenerife,Arona,Los Enojados / Los Sajonados,Los Enojados / Los Sajonados (Arona),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,s,permitido,n,s,Playa de arena oscura,n,80 metros,23 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38006,
754,649,-16.6601000003143,28.0086999992702,Canarias,Tenerife,Arona,Las Galletas,Las Galletas (Arona),8.35,Medio,s,s,s,s,s,s,s,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,320 metros,27 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,s,s,s,n,n,,Acceso en coche y a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38006,
755,650,-16.651499999603,28.00819999931,Canarias,Tenerife,Arona,La Ballena,La Ballena (Arona),0.75,Bajo,n,n,n,n,s,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena oscura,n,30 metros,30 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,s,n,s,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38006,
756,651,-16.6385000003245,28.0091999992889,Canarias,Tenerife,San Miguel de Abona,Amarilla,Amarilla (San Miguel de Abona),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas,n,50 metros,8 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38035,
757,652,-16.8600000002282,28.3755999995786,Canarias,Tenerife,Buenavista del Norte,Los Barqueros / Puerto del Buen Jesús,Los Barqueros / Puerto del Buen Jesús (Buenavista del Norte),4.5,Bajo,n,s,n,s,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,80 metros,19 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,TF 445,Acceso en coche y a pie (fácil),s,,Centro de Salud Buenavista del Norte,3 km,n,no permitido,38010,
758,653,-16.8710000002397,28.3710999995238,Canarias,Tenerife,Buenavista del Norte,Las Arenas,Las Arenas (Buenavista del Norte),5.85,Alto,s,n,n,s,s,n,n,n,n,n,s,n,Oleaje fuerte,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,150 metros,50 metros,n,n,Entorno semiurbano,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,s,TF 445,Acceso en coche y a pie (fácil),n,,Centro de Salud Buenavista del Norte,3 km,n,no permitido,38010,
759,654,-16.8741000000469,28.3698999995736,Canarias,Tenerife,Buenavista del Norte,Las Mujeres,Las Mujeres (Buenavista del Norte),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,100 metros,25 metros,n,n,Entorno semiurbano,s,Paseo marítimo,s,Aislada,n,n,n,n,n,n,n,TF 445,Acceso exclusivo a pie (fácil),s,,Centro de Salud Buenavista del Norte,3 km,n,no permitido,38010,
760,655,-16.8800000000857,28.3682999990789,Canarias,Tenerife,Buenavista del Norte,El Fraile,El Fraile (Buenavista del Norte),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,420 metros,39 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,n,n,n,n,n,n,n,TF-445,Acceso exclusivo a pie (fácil),n,Acceso exclusivo a pie,Centro de Salud Buenavista del Norte,4 km,n,no permitido,38010,
761,656,-16.9197999997841,28.3426999995008,Canarias,Tenerife,Buenavista del Norte,La Ballenita,La Ballenita (Buenavista del Norte),4.25,Medio,n,n,n,s,n,n,n,n,s,n,n,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,30 metros,8 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,TF 445,Acceso en coche y a pie (fácil),s,,Centro de Salud Buenavista del Norte,10 km,n,no permitido,38010,
762,659,-16.366700000303,28.3404999995157,Canarias,Tenerife,Candelaria,La Viuda,La Viuda (Candelaria),6.10,Medio,s,n,n,s,n,n,n,n,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,250 metros,20 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,20 km,n,no permitido,38011,
763,660,-16.3694000000771,28.3522999993787,Canarias,Tenerife,Candelaria,Candelaria,Candelaria (Candelaria),6.35,Alto,n,s,n,s,s,n,n,n,s,n,s,n,Oleaje fuerte,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,590 metros,24 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38011,
764,661,-16.3669000003196,28.3600999990993,Canarias,Tenerife,Candelaria,La Hornilla,La Hornilla (Candelaria),5.10,Medio,s,n,n,n,s,n,n,n,s,n,s,n,Oleaje fuerte,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,50 metros,22 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,s,s,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38011,
765,662,-16.3612999998564,28.3712999993816,Canarias,Tenerife,Candelaria,Punta Larga / Las Arenas,Punta Larga / Las Arenas (Candelaria),8.85,Medio,s,s,n,s,s,s,s,n,s,s,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,660 metros,15 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,s,n,n,n,s,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38011,
766,663,-16.3604000002311,28.3795999988455,Canarias,Tenerife,Candelaria,Las Caletillas,Las Caletillas (Candelaria),7.85,Alto,s,s,n,s,s,s,s,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,60 metros,17 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38011,
767,664,-16.3304000004449,28.4020999988657,Canarias,Tenerife,El Rosario,Tabaiba,Tabaiba (El Rosario),5.10,Alto,n,n,n,s,s,n,n,n,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,40 metros,15 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,n,n,s,s,n,n,TF-1,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38032,
768,665,-16.3176999998437,28.4043999993922,Canarias,Tenerife,El Rosario,La Nea,La Nea (El Rosario),9.10,Medio,s,s,s,s,s,n,n,n,s,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,210 metros,25 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,n,n,s,s,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38032,
769,666,-16.4356999997215,28.4835999992817,Canarias,Tenerife,El Sauzal,La Garañona / Bahía de la Garañona,La Garañona / Bahía de la Garañona (El Sauzal),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,s,permitido,n,s,Playa de arena oscura,s,1.300 metros,10 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,TF-152,Acceso exclusivo en barco,n,Acceso exclusivo en barco,Centro de Salud Ravelo,5 km,n,no permitido,38041,
770,667,-16.4232000000351,28.1935999995234,Canarias,Tenerife,Fasnia,Las Eras,Las Eras (Fasnia),4.25,Medio,n,n,n,s,s,s,n,s,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,150 metros,13 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Urbana,n,n,n,n,s,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38012,
771,668,-16.4142000001891,28.2196999994391,Canarias,Tenerife,Fasnia,Los Roques,Los Roques (Fasnia),2.75,Bajo,n,n,n,s,s,s,n,s,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras,n,70 metros,14 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38012,
772,669,-16.4128999996324,28.2216999992791,Canarias,Tenerife,Fasnia,El Abrigo,El Abrigo (Fasnia),2.6,Bajo,n,n,n,s,s,n,n,n,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,230 metros,40 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38012,
773,672,-16.7679999998059,28.3707999994255,Canarias,Tenerife,Garachico,El Muelle / El Caletón,El Muelle / El Caletón (Garachico),3.6,Medio,s,n,n,s,n,n,n,n,n,n,s,n,Aguas tranquilas,n,s,n,no permitido,s,n,Playa de piedras y arena oscura,n,60 metros,20 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,n,s,n,n,n,TF-42,Acceso exclusivo a pie (fácil),s,,Centro de Salud Garachico,"0,6 km",n,no permitido,38015,
774,673,-16.7913999999445,28.3731999993813,Canarias,Tenerife,Garachico,La Caleta de Interián / Playa de la Caleta,La Caleta de Interián / Playa de la Caleta (Garachico),5.85,Medio,s,n,n,s,n,s,s,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,300 metros,25 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,TF-142,Acceso en coche y a pie (fácil),s,,Centro de Salud Garachico,2 km,n,no permitido,38015,
775,674,-16.7516999998052,28.3705999994156,Canarias,Tenerife,Garachico,Las Aguas,Las Aguas (Garachico),0,Medio,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,250 metros,50 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,TF-142,Acceso exclusivo a pie (fácil),s,,Centro de Salud Garachico,1 km,n,no permitido,38015,
776,675,-16.5754999996056,28.030899999505,Canarias,Tenerife,Granadilla de Abona,La Mareta,La Mareta (Granadilla de Abona),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,120 metros,48 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
777,676,-16.5705999996495,28.0312999993858,Canarias,Tenerife,Granadilla de Abona,El Confital / Playa del Horno,El Confital / Playa del Horno (Granadilla de Abona),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena oscura,n,210 metros,32 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,s,completa,38017,
632,677,-16.5536000000401,28.0311999991585,Canarias,Tenerife,Granadilla de Abona,La Tejita,La Tejita (Granadilla de Abona),4.6,Medio,n,s,s,s,n,n,n,n,s,n,s,n,Oleaje moderado y con viento,n,n,s,permitido,n,s,Playa de arena oscura,s,1.000 metros,33 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
633,678,-16.5424999995712,28.0350999994247,Canarias,Tenerife,Granadilla de Abona,Montaña Roja,Montaña Roja (Granadilla de Abona),1.85,Medio,n,n,n,s,n,n,n,n,n,n,s,n,Oleaje moderado y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,50 metros,31 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
778,679,-16.5387999997144,28.0440999993586,Canarias,Tenerife,Granadilla de Abona,El Médano,El Médano (Granadilla de Abona),8.35,Alto,s,s,s,s,s,s,s,n,s,n,s,n,Oleaje moderado y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,750 metros,43 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Urbana,n,s,n,s,n,s,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
779,680,-16.530399999918,28.0503999996,Canarias,Tenerife,Granadilla de Abona,La Jaquita,La Jaquita (Granadilla de Abona),1.85,Medio,s,n,n,n,n,n,n,n,n,n,s,n,Oleaje moderado y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,150 metros,30 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
780,681,-16.5216000000885,28.0581999989368,Canarias,Tenerife,Granadilla de Abona,La Pelada,La Pelada (Granadilla de Abona),1.75,Medio,n,n,n,s,n,n,n,n,n,n,n,n,Oleaje moderado y con viento,n,n,s,permitido,n,s,Playa de arena dorada,n,80 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
781,682,-16.5063000001706,28.0722999992657,Canarias,Tenerife,Granadilla de Abona,El Tanque del Vidrio,El Tanque del Vidrio (Granadilla de Abona),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje moderado y con viento,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,540 metros,18 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
794,683,-16.5030000003468,28.0769999995749,Canarias,Tenerife,Granadilla de Abona,El Medio,El Medio (Granadilla de Abona),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y rocas,s,1.150 metros,16 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Clínica San Eugenio,,n,no permitido,38017,
795,684,-16.8362999996156,28.2141999990597,Canarias,Tenerife,Guía de Isora,Punta Blanca / El Caballete de Punta Blanca,Punta Blanca / El Caballete de Punta Blanca (Guía de Isora),1.5,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y rocas,n,170 metros,10 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,s,n,,Acceso en coche y a pie (fácil),s,,Hospital Las Américas,30 km,n,no permitido,38019,
796,685,-16.8284999998688,28.200799999252,Canarias,Tenerife,Guía de Isora,Alcalá,Alcalá (Guía de Isora),5.25,Medio,s,n,n,n,s,s,n,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,30 metros,15 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Las Américas,28 km,n,no permitido,38019,
797,686,-16.8278000002601,28.1997999991152,Canarias,Tenerife,Guía de Isora,Méndez,Méndez (Guía de Isora),0,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y rocas,n,50 metros,15 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,30 km,n,no permitido,38019,
798,687,-16.8280999998357,28.1982999991765,Canarias,Tenerife,Guía de Isora,Baja Larga,Baja Larga (Guía de Isora),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,90 metros,8 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,s,n,n,n,n,n,n,,Acceso en barco y a pie (difícil),s,,Hospital Las Américas,25 km,n,no permitido,38019,
799,688,-16.8125000003421,28.1796999994452,Canarias,Tenerife,Guía de Isora,San Juan,San Juan (Guía de Isora),5.50,Bajo,s,n,s,n,s,s,s,s,s,s,s,n,Aguas tranquilas,s,s,n,no permitido,n,s,Playa de arena oscura,n,360 metros,30 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Semiurbana,s,n,n,s,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Las Américas,25 km,n,no permitido,38019,
800,689,-16.8054000002041,28.1718999992054,Canarias,Tenerife,Guía de Isora,Abama,Abama (Guía de Isora),7.25,Bajo,s,s,s,n,s,s,s,s,n,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,100 metros,20 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso exclusivo en coche,s,,Hospital Las Américas,27 km,n,no permitido,38019,
717,690,-16.4010999995548,28.2453999990429,Canarias,Tenerife,Güímar,La Enramada,La Enramada (Güímar),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,170 metros,16 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38020,
718,691,-16.3836999999124,28.2847999990046,Canarias,Tenerife,Güímar,Callao / Las Bajas,Callao / Las Bajas (Güímar),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de piedras y rocas,s,1.490 metros,23 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,s,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,18 km,s,parcial,38020,
26,692,-16.3765999997743,28.2922999990571,Canarias,Tenerife,Güímar,El Puertito / Playa de Güímar,El Puertito / Playa de Güímar (Güímar),4.6,Alto,s,s,n,n,s,s,s,n,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,100 metros,45 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,s,parcial,38020,
719,693,-16.3628000004296,28.3261999989491,Canarias,Tenerife,Güímar,El Socorro,El Socorro (Güímar),2.35,Bajo,n,n,n,n,s,n,n,n,n,n,s,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de piedras y rocas,s,1.010 metros,15 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38020,
720,694,-16.7223000000686,28.3809999994635,Canarias,Tenerife,Icod de los Vinos,El Monis,El Monis (Icod de los Vinos),0,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,n,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,130 metros,42 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,TF-42,Acceso exclusivo a pie (difícil),s,,Centro de Salud Icod de Los Vinos,"1,5 km",n,no permitido,38022,
721,695,-16.7237999997435,28.3783999994137,Canarias,Tenerife,Icod de los Vinos,San Marcos,San Marcos (Icod de los Vinos),7.35,Alto,s,s,n,s,s,s,s,n,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena oscura,n,160 metros,40 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,s,n,n,n,n,TF-42,Acceso exclusivo a pie (fácil),s,,Centro de Salud Icod de Los Vinos,"1,5 km",n,no permitido,38022,
722,696,-16.6754000002322,28.3943999996036,Canarias,Tenerife,La Guancha,Santo Domingo,Santo Domingo (La Guancha),1.5,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,70 metros,17 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,TF-351,Acceso en coche y a pie (fácil),s,,Centro de Salud La Guancha,5 km,n,no permitido,38018,
723,697,-16.3117000002458,28.5710999994019,Canarias,Tenerife,San Cristóbal de La Laguna,Troche / Los Troches,Troche / Los Troches (San Cristóbal de La Laguna),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,s,permitido,s,n,Playa de piedras y rocas,n,390 metros,25 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (difícil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38023,
724,698,-16.3150999996287,28.5709999995049,Canarias,Tenerife,San Cristóbal de La Laguna,El Navío / Piedra el Navio,El Navío / Piedra el Navio (San Cristóbal de La Laguna),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,350 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (difícil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38023,
801,699,-16.3331000002191,28.5706999992439,Canarias,Tenerife,San Cristóbal de La Laguna,Arenisco,Arenisco (San Cristóbal de La Laguna),5.35,Medio,n,s,n,s,s,n,n,n,n,n,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras,n,80 metros,10 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,n,n,n,n,s,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38023,
802,700,-16.3317999996624,28.5637999993792,Canarias,Tenerife,San Cristóbal de La Laguna,El Roquete,El Roquete (San Cristóbal de La Laguna),3.5,Medio,n,s,n,n,s,n,n,n,n,n,n,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras,n,120 metros,25 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,s,n,n,s,n,n,n,,Acceso en coche y a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38023,
803,701,-16.3337000002687,28.5575999995626,Canarias,Tenerife,San Cristóbal de La Laguna,Arenal,Arenal (San Cristóbal de La Laguna),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Oleaje fuerte,s,n,n,no permitido,s,n,Playa de piedras y arena oscura,n,700 metros,25 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,,Acceso exclusivo a pie (fácil),s,,Hospital Universitario Nuestra Señora de Candelaria,,n,no permitido,38023,
