direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
"Cr N-111, 292",Villanueva De Cameros,26123,Rioja (La),1.769,NA,1.669,NA,-2.650028,42.166556,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-111, 318,5",Nalda,26190,Rioja (La),1.809,1.959,1.709,1.789,-2.497278,42.350472,NALDA,L-D: 06:00-22:00,2023-08-29 10:51
"Cr N-111, 335,2",Logroño,26006,Rioja (La),1.789,1.929,1.699,1.759,-2.429472,42.487917,REPSOL,L-V: 07:00-22:00; S: 07:30-15:00,2023-09-01 00:00
"Cr N-120   (Lugar Lamazanes), 643,5",Ponteareas,36860,Pontevedra,1.769,1.929,1.679,1.749,-8.496028,42.175472,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-120, 162",Melgar De Fernamental,09100,Burgos,1.799,1.959,1.699,1.759,-4.238167,42.403056,REPSOL,L-D: 07:00-22:00,2023-08-30 10:55
"Cr N-120, 595,9",Ribadavia,32400,Ourense,1.799,1.959,1.695,1.795,-8.130722,42.304083,PETRONOR,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-120, 643,5",Ponteareas,36860,Pontevedra,1.769,1.929,1.679,1.749,-8.495694,42.176389,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-121  C, 10",Cascante,31520,Navarra,1.799,1.919,1.699,1.759,-1.676361,41.993278,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-121, 38,1",Tafalla,31300,Navarra,1.839,1.981,1.739,1.829,-1.673778,42.498389,BP TAFALLA,L-D: 06:00-22:00,2023-08-31 00:01
"Cr N-121, 5",Noáin (Valle De Elorz)/Noain (Elortzibar),31110,Navarra,1.829,1.989,1.739,1.809,-1.635278,42.775972,REPSOL,L-V: 06:00-22:00; S: 07:00-22:00,2023-09-01 00:00
"Cr N-121, 75",Bera,31780,Navarra,1.809,NA,1.699,1.749,-1.687167,43.270833,PETRONOR,L-S: 07:00-22:00; D: 08:00-14:00,2023-08-29 00:00
"Cr N-121b, 59 (N-121b Km 58)",Baztan,31700,Navarra,1.799,NA,1.699,1.759,-1.512361,43.148639,CAMPSA,L-D: 06:00-22:00,2023-09-01 00:00
Cr N-122 112,Matalebreras,42113,Soria,1.739,1.899,1.649,1.749,-2.044556,41.840889,REPSOL,L-D: 06:30-22:30,2023-09-01 00:00
"Cr N-122, 146",Soria,42005,Soria,1.739,1.899,1.649,1.709,-2.404778,41.761917,REPSOL,L-V: 08:00-21:00,2023-09-01 00:00
"Cr N-122, 210",Burgo De Osma-Ciudad De Osma,42300,Soria,1.778,1.958,1.688,1.758,-3.058417,41.586833,REPSOL,L-D: 07:00-23:00,2023-08-29 08:41
"Cr N-122, 257",Vadocondes,09491,Burgos,1.749,1.909,1.679,1.779,-3.578028,41.633528,REPSOL,L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-22:00,2023-09-01 00:00
"Cr N-122, 312",Peñafiel,47314,Valladolid,1.799,1.919,1.679,1.739,-4.175444,41.612611,REPSOL,L-V: 07:00-22:00; S-D: 09:00-22:00,2023-08-29 10:57
"Cr N-122, 335,4",Sardón De Duero,47340,Valladolid,1.709,1.819,1.619,1.669,-4.441222,41.606861,HAFESA OIL,L-X: 06:00-22:00; J-D: 08:30-13:30 y 16:00-19:00,2023-08-29 13:00
"Cr N-122, 516,7  I",Alcañices,49500,Zamora,1.839,1.999,1.729,1.829,-6.342250,41.697389,REPSOL,L-D: 07:00-22:59,2023-09-01 00:00
"Cr N-135, 4,6",Valle De Egüés/Eguesibar,31620,Navarra,1.839,1.999,1.729,1.829,-1.593222,42.816111,REPSOL,L-V: 06:30-22:00,2023-09-01 00:00
"Cr N-141d, 3,3",Calldetenes,08519,Barcelona,1.819,1.979,1.669,1.769,2.298444,41.928861,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-152, 33",Les Franqueses Del Vallès,08520,Barcelona,1.839,1.959,1.649,1.709,2.297667,41.649944,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-2 A ,P.k.4,5",Figueres,17600,Girona,1.819,1.969,1.679,1.769,2.968667,42.255889,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-2, 12,6",Madrid,28042,Madrid,1.809,1.949,1.699,1.799,-3.565417,40.449194,REPSOL,L-D: 06:00-23:00,2023-09-01 00:00
"Cr N-2, 12,6",Madrid,28042,Madrid,1.809,1.929,1.699,1.759,-3.566639,40.448778,REPSOL,L-V: 06:00-22:00; S-D: 10:00-19:00,2023-09-01 00:00
"Cr N-2, 16,3",San Fernando De Henares,28830,Madrid,1.789,1.949,1.699,1.799,-3.522417,40.449000,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-2, 16,3",San Fernando De Henares,28830,Madrid,1.789,1.949,1.699,1.799,-3.523806,40.449944,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-2, 174,5",Arcos De Jalón,42259,Soria,1.829,1.949,1.699,1.789,-2.217778,41.248361,REPSOL,L-V: 24H; S: 00:00-22:00; D: 08:00-00:00,2023-08-30 11:00
"Cr N-2, 435 (N-2 Km 435,8)",Fraga,22520,Huesca,1.775,NA,1.700,1.730,0.347444,41.525333,REPSOL,L-V: 06:15-21:45; S: 06:15-13:45,2023-09-01 06:00
"Cr N-2, 660,7",Canet De Mar,08360,Barcelona,1.859,2.019,1.669,1.749,2.591750,41.590556,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-2, 667",Calella,08370,Barcelona,1.859,2.019,1.679,1.759,2.651694,41.612722,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-2, 772,5",La Jonquera,17700,Girona,1.829,1.989,1.689,1.789,2.880500,42.399056,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-211, 212,5",Alcorisa,44550,Teruel,1.769,1.929,1.699,1.799,-0.377333,40.894278,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-211, 318,8",Torrente De Cinca,22590,Huesca,1.729,1.849,1.689,1.749,0.332806,41.413417,REPSOL,L-D: 07:00-21:00,2023-09-01 00:00
"Cr N-221, 7,3",Albalat Dels Sorells,46135,Valencia / València,1.799,1.959,1.679,1.739,-0.313083,39.530194,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
Cr N-230 186,Bausen,25549,Lleida,1.779,NA,1.679,1.759,0.729750,42.832111,REPSOL,L-D: 07:00-21:00,2023-09-01 00:00
"Cr N-230, 129",Vilaller,25552,Lleida,1.779,1.939,1.679,1.779,0.709250,42.452500,CAMPSA,L-D: 08:00-14:00 y 16:00-20:00,2023-09-01 00:00
"Cr N-230, 163,7",Vielha E Mijaran,25530,Lleida,1.779,1.939,1.679,1.779,0.793222,42.701917,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-230, 164,1",Vielha E Mijaran,25530,Lleida,1.779,1.939,1.679,NA,0.797083,42.711111,REPSOL,L-X: 07:00-23:00; J-S: 00:00-23:59; D: 07:00-23:00,2023-09-01 00:00
"Cr N-230, 7",Torrefarrera,25123,Lleida,1.729,1.889,1.639,1.699,0.604722,41.671361,PETROCAT,L-D: 05:00-23:00,2023-09-01 00:00
"Cr N-232, 429,2",Cenicero,26350,Rioja (La),1.779,NA,1.689,1.749,-2.652472,42.483194,PETRONOR,L-V: 08:00-15:00; S: 08:00-13:00,2023-09-01 00:00
"Cr N-234, 123,5",Teruel,44001,Teruel,1.769,1.929,1.709,1.769,-1.135639,40.356944,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-234, 123,5",Teruel,44001,Teruel,1.769,NA,1.709,1.769,-1.136722,40.357556,REPSOL,L-V: 07:00-22:00; S: 08:00-15:00,2023-09-01 00:00
"Cr N-234, 220,2",Daroca,50360,Zaragoza,1.729,1.869,1.659,1.759,-1.406028,41.117167,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-240, 41",Liédena,31487,Navarra,1.829,1.989,1.739,1.839,-1.278250,42.614194,REPSOL,L-V: 06:00-22:00; S-D: 07:00-22:00,2023-09-01 00:00
"Cr N-260, 405,2",Campo,22450,Huesca,1.769,NA,1.719,1.819,0.396917,42.402417,REPSOL,L-D: 07:00-21:00,2023-09-01 00:00
"Cr N-3 131 (N-3 Km 131,2)",Villares Del Saz,16442,Cuenca,1.799,NA,1.709,1.769,-2.510972,39.840611,REPSOL,L-V: 07:00-21:00; S: 07:00-14:00; D: 08:00-21:00,2023-09-01 00:00
"Cr N-3, 121,3",Zafra De Záncara,16771,Cuenca,1.819,1.979,1.729,1.829,-2.609750,39.872806,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-301, 122",Quintanar De La Orden,45800,Toledo,1.739,1.859,1.649,1.709,-3.035750,39.586861,REPSOL,L-D: 06:30-22:30,2023-09-01 00:00
"Cr N-301, 231,8",La Gineta,02110,Albacete,1.739,1.879,1.649,1.729,-1.990194,39.107667,REPSOL,L-D: 07:00-21:00,2023-09-01 00:00
"Cr N-301, 244",Albacete,02006,Albacete,1.759,1.879,1.669,1.729,-1.892972,39.027778,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-301, 384",Molina De Segura,30500,Murcia,1.749,1.869,1.649,1.709,-1.209278,38.046611,REPSOL,L-D: 05:30-23:30,2023-09-01 00:00
"Cr N-301, 97",Corral De Almaguer,45880,Toledo,1.739,1.859,1.649,1.709,-3.175083,39.767778,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-310, 85,1 (N-310 Km 85,18)",Argamasilla De Alba,13710,Ciudad Real,1.729,1.839,1.659,1.719,-3.079389,39.131944,REPSOL E.S.MILA HERMANOS REDONDO S.L.,L-S: 06:00-22:00; D: 07:00-22:00,2023-09-01 05:59
"Cr N-320, 56",Villanueva De La Jara,16230,Cuenca,1.779,NA,1.699,1.759,-1.942417,39.439667,PETRONOR,L-D: 07:00-21:30,2023-09-01 00:00
"Cr N-320, 91,9",Almodóvar Del Pinar,16215,Cuenca,1.829,NA,1.729,1.819,-1.902278,39.724528,CAMPSA,L-D: 07:00-22:00,2023-08-29 14:32
"Cr N-322, 128",Ibros,23450,Jaén,1.739,NA,1.639,NA,-3.578167,38.071333,REPSOL,L-V: 07:00-15:00,2023-09-01 00:00
"Cr N-322, 154,0",Torreperogil,23320,Jaén,1.739,1.859,1.635,1.695,-3.295139,38.035444,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-322, 215",Arroyo Del Ojanco,23340,Jaén,1.729,1.849,1.645,1.705,-2.902083,38.316806,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-322, 258,8",Villapalacios,02350,Albacete,1.799,1.929,1.699,1.789,-2.626222,38.581722,REPSOL,L-D: 07:00-21:00,2023-08-29 22:57
"Cr N-323   A, 0",Bailén,23710,Jaén,1.759,1.879,1.669,1.729,-3.779111,38.088833,REPSOL,L-D: 24H,2023-09-01 00:00
Cr N-323 97,Iznalloz,18550,Granada,1.779,1.939,1.669,1.769,-3.567444,37.405083,CAMPSA,L-D: 24H,2023-09-01 00:00
"Cr N-323, 105,5",Deifontes,18570,Granada,1.779,1.939,1.669,1.769,-3.619194,37.344000,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-323, 11,9",Jabalquinto,23712,Jaén,1.779,1.939,1.679,1.779,-3.779222,38.023833,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-323, 123",Albolote,18220,Granada,1.759,1.879,1.659,1.719,-3.644806,37.234250,REPSOL,L-D: 07:00-15:00,2023-09-01 00:00
"Cr N-324 246,2 (N-324 Km 246,24)",Huéneja,18512,Granada,1.749,1.889,1.659,1.739,-2.959000,37.187806,REPSOL,L-V: 06:00-21:00; S: 07:00-14:00; D: 07:00-21:00,2023-09-01 00:00
"Cr N-324, 175,3",Guadahortuna,18560,Granada,1.719,NA,1.649,1.719,-3.400139,37.561333,REPSOL,L-S: 07:00-23:00; D: 08:00-23:00,2023-09-01 00:00
"Cr N-330, 272",Castielfabib,46141,Valencia / València,1.779,NA,1.659,1.719,-1.249028,40.127028,REPSOL,L-D: 08:00-20:00,2023-09-01 00:00
"Cr N-330, 480,3",María De Huerva,50430,Zaragoza,1.779,1.939,1.699,1.799,-0.996556,41.539889,REPSOL,L-V: 06:00-22:00; S-D: 07:00-22:00,2023-09-01 00:00
"Cr N-330, 71,4",Caudete,02660,Albacete,1.769,1.929,1.659,1.759,-0.955833,38.756417,REPSOL,L-D: 06:00-23:00,2023-09-01 00:00
Cr N-331 Km 159,Málaga,29014,Málaga,1.799,1.939,1.699,1.779,-4.442167,36.813333,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-331, 51,3",Aguilar De La Frontera,14920,Córdoba,1.729,NA,1.629,1.689,-4.654250,37.524778,REPSOL,L-D: 05:30-22:30,2023-09-01 00:00
Cr N-332 218,L'alqueria De La Comtessa,46715,Valencia / València,1.849,2.009,1.719,1.819,-0.151194,38.938806,REPSOL,L-V: 06:00-22:00; S: 08:00-20:00; D: 08:00-18:00,2023-09-01 00:00
"Cr N-332, 256,1",Sueca,46410,Valencia / València,1.849,1.999,1.659,1.759,-0.317694,39.204722,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-332, 282",Alfafar,46910,Valencia / València,1.809,1.929,1.709,1.769,-0.380917,39.410389,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-332, 7,2 (N-332 Km 7,8)",La Unión,30360,Murcia,1.729,1.849,1.629,1.689,-0.895611,37.613056,PETRONOR,L-D: 06:30-21:30,2023-09-01 00:00
"Cr N-332, 93,5",Santa Pola,03130,Alicante,1.835,1.995,1.729,1.829,-0.549972,38.235389,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-333 35,8",Marchena,41620,Sevilla,1.729,NA,1.659,NA,-5.409278,37.329333,REPSOL,L-S: 06:30-21:00; D: 07:00-21:00,2023-08-30 08:24
"Cr N-334 67,5",La Puebla De Cazalla,41540,Sevilla,1.759,NA,1.689,NA,-5.322972,37.229417,CAMPSA,L-D: 07:00-21:00,2023-08-30 08:23
"Cr N-334, 69,2 (N-334 Km 69,25)",La Puebla De Cazalla,41540,Sevilla,1.759,NA,1.679,1.749,-5.306556,37.226611,REPSOL,L-S: 06:00-22:00; D: 06:00-14:00,2023-09-01 00:00
"Cr N-340   A, 578,2",Puerto Lumbreras,30890,Murcia,1.739,1.859,1.669,1.769,-1.801861,37.568778,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340  A, 646",Murcia,30835,Murcia,1.769,1.889,1.689,1.749,-1.268889,37.938583,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
Cr N-340  Cadiz-Barcelona Km  345,Salobreña,18680,Granada,1.779,1.921,1.689,1.779,-3.586972,36.748250,BP SALOBREÑA,L-D: 24H,2023-09-01 00:00
Cr N-340 Cadiz-Malaga Km (Autovia Km 124),San Roque,11360,Cádiz,1.774,1.914,1.699,1.779,-5.351611,36.230750,SHELL,L-D: 24H,2023-08-31 14:00
"Cr N-340 Km 231,9",Málaga,29004,Málaga,1.808,NA,1.708,1.798,-4.476500,36.673389,REPSOL,L-D: 24H,2023-08-31 12:00
"Cr N-340, 1128,2",Vandellòs I L'hospitalet De L'infant,43891,Tarragona,1.849,2.009,1.679,1.779,0.908194,40.989056,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 1132",Mont-Roig Del Camp,43892,Tarragona,1.849,2.009,1.679,1.779,0.936222,41.007083,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 1159.5",Tarragona,43006,Tarragona,1.835,1.995,1.659,1.729,1.222472,41.115417,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 1160",Tarragona,43006,Tarragona,1.835,1.995,1.659,1.729,1.228278,41.117389,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 1165",Tarragona,43007,Tarragona,1.839,1.969,1.669,1.729,1.280833,41.122944,REPSOL,L-D: 05:00-23:00,2023-09-01 00:00
"Cr N-340, 12,3",Chiclana De La Frontera,11130,Cádiz,1.819,NA,1.719,1.819,-6.115361,36.381278,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 166,5",Estepona,29680,Málaga,1.859,2.019,1.749,1.829,-5.038861,36.463611,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-340, 169,1",Estepona,29680,Málaga,1.859,2.019,1.749,1.829,-5.010972,36.473333,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-340, 584",Lorca,30800,Murcia,1.749,1.909,1.669,1.769,-1.758139,37.608528,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-340, 707,0",Crevillent,03330,Alicante,1.769,NA,NA,1.679,-0.819750,38.231556,H.S,L-D: 24H,2023-08-29 11:48
"Cr N-340, 9,8",Museros,46136,Valencia / València,1.789,1.949,1.669,1.729,-0.334139,39.563972,REPSOL,L-V: 07:00-22:00; S-D: 08:00-22:00,2023-09-01 00:00
"Cr N-340, 976,7",Castelló De La Plana,12004,Castellón / Castelló,1.829,1.969,1.679,1.759,-0.042889,40.003417,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, 981,8",Castelló De La Plana,12004,Castellón / Castelló,1.839,1.989,1.689,1.789,0.013250,40.031889,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-340, P.k.  157.1",Estepona,29680,Málaga,1.809,1.951,1.709,1.799,-5.129500,36.429306,BP ESTEPONA,L-D: 24H,2023-09-01 00:00
"Cr N-342, 44",Bornos,11640,Cádiz,1.789,NA,1.729,1.799,-5.741639,36.824417,CAMPSA,L-S: 06:00-22:00,2023-09-01 00:00
"Cr N-344 Dirc.valencia, Km.  118.3",Caudete,02660,Albacete,1.790,1.931,1.689,1.779,-0.943000,38.727472,BP PARGA I PETROL BAS BEL,L-D: 06:00-22:00,2023-08-31 07:44
"Cr N-344, 4",Murcia,30832,Murcia,1.769,1.889,1.669,1.729,-1.222556,38.009500,PETRONOR,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-348, M.d. Ramal Aeropuerto",Málaga,29003,Málaga,1.809,1.951,1.710,1.951,-4.486583,36.674889,BP AEROPUERTO,L-D: 24H,2023-08-30 10:32
"Cr N-4     P.k. 6,70 D",Madrid,28041,Madrid,1.799,1.949,1.699,1.799,-3.694472,40.366500,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4     P.k. 6,70 I",Madrid,28041,Madrid,1.799,1.949,1.699,1.799,-3.693833,40.367000,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 280",Guarromán,23210,Jaén,1.779,1.939,1.689,1.769,-3.673444,38.196361,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 335,5",Marmolejo,23770,Jaén,1.749,NA,1.659,1.739,-4.165944,38.027083,CODO_CM,L-D: 07:00-22:00,2023-09-01 00:00
"Cr N-4, 372",El Carpio,14620,Córdoba,1.769,NA,1.679,1.739,-4.492167,37.943000,REPSOL,L-S: 06:00-22:00; D: 07:00-14:00,2023-09-01 00:00
"Cr N-4, 384,8",Córdoba,14610,Córdoba,1.769,1.929,1.659,1.739,-4.607750,37.908028,REPSOL,L-V: 07:00-21:00; S: 09:00-14:00; D: 09:00-15:00,2023-09-01 00:00
"Cr N-4, 392,9",Córdoba,14005,Córdoba,1.769,1.929,1.659,1.739,-4.683722,37.893056,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 398,3",Córdoba,14014,Córdoba,1.749,1.869,1.649,1.709,-4.741167,37.898139,REPSOL,L-V: 06:00-22:00; S: 07:00-15:00,2023-09-01 00:00
"Cr N-4, 412",Córdoba,14190,Córdoba,1.759,1.919,1.659,1.739,-4.811000,37.797444,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 487",La Campana,41429,Sevilla,1.789,1.949,1.709,1.779,-5.441361,37.505306,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 537,6",Sevilla,41007,Sevilla,1.789,1.909,1.689,1.789,-5.956306,37.405250,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-4, 537,6",Sevilla,41007,Sevilla,1.789,1.909,1.689,1.789,-5.956000,37.405000,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-4, 544",Sevilla,41012,Sevilla,1.789,1.909,1.705,1.785,-5.976917,37.350167,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-400 176,9",Cuenca,16002,Cuenca,1.809,1.969,1.729,1.829,-2.170250,40.073639,CAMPSA,L-D: 07:00-22:00,2023-09-01 00:00
"Cr N-401, 183,6",Ciudad Real,13005,Ciudad Real,1.759,1.879,1.649,1.729,-3.924722,39.022000,REPSOL,L-D: 07:00-22:00,2023-09-01 00:00
"Cr N-420 141,9",Brazatortas,13450,Ciudad Real,1.739,NA,1.659,1.759,-4.298667,38.662250,REPSOL,L-D: 07:00-21:00,2023-09-01 00:00
"Cr N-420 516,4",Salvacañete,16318,Cuenca,1.789,NA,1.699,NA,-1.505778,40.101861,ESTACIÓN DE SERVICIO SALVACAÑETE,L: 09:00-20:00; M-D: 09:00-21:00,2023-08-29 14:01
"Cr N-420, 160",Puertollano,13500,Ciudad Real,1.779,1.899,1.689,1.789,-4.106000,38.697778,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-420, 284,7",Alcázar De San Juan,13600,Ciudad Real,1.739,1.859,1.669,1.769,-3.230528,39.388333,REPSOL,L-D: 06:30-22:30,2023-09-01 00:00
"Cr N-420, 296",Campo De Criptana,13610,Ciudad Real,1.729,NA,1.639,1.719,-3.112583,39.401000,REPSOL,L-D: 07:00-22:00,2023-09-01 00:00
"Cr N-420, 876,8",Reus,43204,Tarragona,1.839,1.989,1.659,1.729,1.125083,41.149806,REPSOL,L-D: 06:00-22:00,2023-08-29 10:52
"Cr N-430, 307,3",La Solana,13240,Ciudad Real,1.729,NA,1.669,1.739,-3.248528,38.942750,REPSOL,L: 06:00-22:30,2023-09-01 00:00
"Cr N-430, 566,3",Bonete,02691,Albacete,1.769,1.929,1.659,1.759,-1.331611,38.876111,REPSOL,L-D: 06:00-22:00,2023-09-01 00:00
"Cr N-431, 686",Lepe,21440,Huelva,1.789,NA,1.669,1.749,-7.237667,37.253056,REPSOL,L: 07:30-22:30; S-D: 08:30-22:30,2023-08-31 19:54
"Cr N-431, Km. 109,41 Km 109.41",Cartaya,21450,Huelva,1.819,1.959,1.699,1.779,-7.132083,37.291556,SHELL,L-D: 05:00-23:00,2023-08-31 14:00
"Cr N-432, 298,4",Córdoba,14820,Córdoba,1.768,NA,1.668,1.708,-4.646833,37.737417,REPSOL,L-D: 06:00-22:00,2023-08-31 12:53
"Cr N-432, 3,5",Badajoz,06011,Badajoz,1.689,NA,1.549,1.649,-6.938556,38.848639,ROCK & OIL,L-V: 06:00-22:00; S-D: 07:00-23:00,2023-08-30 11:00
"Cr N-432, Km.  432.53",Maracena,18200,Granada,1.759,1.901,1.659,1.749,-3.647861,37.199222,BP MARACENA,L-D: 06:00-00:00,2023-09-01 00:00
"Cr N-435 ,P.k. 5,70 D",Zafra,06300,Badajoz,1.779,1.939,1.729,1.829,-6.416917,38.430583,REPSOL,L-D: 06:00-23:00,2023-09-01 00:00
"Cr N-501, 77  I",Encinas De Abajo,37893,Salamanca,1.779,NA,1.679,NA,-5.466750,40.932194,AVIA,L-V: 08:00-21:00,2023-08-31 09:16
"Cr N-502 (Md), P.k. 364 (Nacional 502 Km 365)",Alcaracejos,14480,Córdoba,1.749,NA,1.669,1.719,-4.974972,38.380111,PUERTA LOS PEDROCHES,L-D: 24H,2023-08-29 10:53
"Cr N-521, 45",Cáceres,10004,Cáceres,1.769,1.889,1.729,1.829,-6.362583,39.482028,REPSOL,L-D: 06:00-23:00,2023-09-01 00:00
"Cr N-525   P.k. 309,10 D",Silleda,36570,Pontevedra,1.709,1.849,1.659,1.719,-8.301694,42.728194,ESTACION DE SERVICIO BANDEIRA,L-D: 24H,2023-08-31 11:39
"Cr N-525, 260,9  I",San Cristovo De Cea,32130,Ourense,1.789,1.899,1.689,1.739,-7.988250,42.467583,REPSOL,L-V: 07:00-23:00; S: 07:00-15:00,2023-08-31 23:00
"Cr N-536, 33,3",Puente De Domingo Flórez,24380,León,1.719,1.839,1.639,1.699,-6.823944,42.417889,REPSOL,L: 06:30-22:30,2023-09-01 00:00
"Cr N-540 51,6",Lobeira,32897,Ourense,1.799,1.939,1.689,1.779,-8.029389,41.951694,REPSOL,L-D: 07:00-23:00,2023-08-30 10:50
"Cr N-541, 51,5",Forcarei,36556,Pontevedra,1.759,1.919,1.679,1.759,-8.273944,42.517833,REPSOL,L: 00:07-23:00,2023-09-01 00:00
"Cr N-550, 126,4",Pontevedra,36143,Pontevedra,1.789,1.929,1.689,1.789,-8.636444,42.398583,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-550, 126,4",Pontevedra,36143,Pontevedra,1.789,1.929,1.689,1.789,-8.636361,42.398417,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-550, 27",Ordes,15689,Coruña (A),1.749,NA,1.669,1.734,-8.380444,43.152639,VALCARCE,L-S: 07:00-22:00; D: 08:00-22:00,2023-08-29 22:45
Cr N-6 123   A,Arévalo,05200,Ávila,1.759,1.919,1.669,1.769,-4.698639,41.043750,REPSOL,L-V: 07:00-23:00; S: 07:00-15:00,2023-09-01 00:00
Cr N-6 401,Cacabelos,24540,León,1.749,NA,1.629,1.689,-6.720333,42.594917,REPSOL,L-D: 08:00-21:00,2023-09-01 00:00
"Cr N-6, 325",Astorga,24700,León,1.779,1.939,1.669,1.769,-6.064389,42.459917,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-6, 539,6",Guitiriz,27300,Lugo,1.769,1.929,1.709,1.769,-7.879917,43.179167,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-6, 88",Villacastín,40150,Segovia,1.744,1.884,1.664,1.734,-4.464000,40.797778,GALP,L-D: 24H,2023-09-01 06:11
"Cr N-6, 88,2",Villacastín,40150,Segovia,1.744,1.884,1.664,1.734,-4.463889,40.796778,GALP,L-S: 07:00-23:00; D: 07:00-22:00,2023-09-01 06:16
Cr N-601 149,Olmedo,47410,Valladolid,1.749,NA,1.669,NA,-4.681167,41.287889,REPSOL,L-D: 08:00-20:00,2023-09-01 00:00
Cr N-601 308,Mansilla De Las Mulas,24210,León,1.769,1.909,1.659,1.759,-5.414389,42.495472,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-601, 167,7",Mojados,47250,Valladolid,1.749,1.879,1.669,1.769,-4.667667,41.453528,REPSOL,L-D: 07:00-23:00,2023-09-01 00:00
"Cr N-601, 187",Valladolid,47008,Valladolid,1.769,1.909,1.679,1.779,-4.726361,41.618806,REPSOL,L-D: 24H,2023-09-01 00:00
"Cr N-601, 233,6",Medina De Rioseco,47800,Valladolid,1.759,NA,1.689,1.779,-5.051389,41.889167,REPSOL,L-V: 07:00-19:00; S-D: 09:00-19:00,2023-08-31 09:17
"Cr N-610, 32,4",Villarramiel,34140,Palencia,1.789,1.919,1.699,1.769,-4.899750,42.046278,REPSOL,L-V: 07:30-22:00; S: 07:30-15:00; D: 14:00-22:00,2023-08-31 11:27
"Cr N-621, 176",Peñamellera Baja,33570,Asturias,1.849,2.009,1.729,1.829,-4.583000,43.327472,REPSOL,L-V: 07:00-21:00; S: 08:00-21:00,2023-09-01 00:00
